ASIN,Product_ID,Product_Group,Sales_Rank,Estimated_Number_of_Sales,Purchase_Price,Buy_Box_Landed,Low_New_Fba_Price,Low_New_Mfn_Price,Sell_Price,Fulfillment_Subtotal,Cost_Sub_Total,Inbound_Shipping_Estimate,Package_Weight,Package_Height,Package_Length,Package_Width,Package_Quantity,Total_Offers,New_FBA_Num_Offers,New_MFN_Num_Offers,Min,Mult,UM,CA,BWOT,Class
B07TSNC5C6,96069492689,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,2.5,4.3,0.08,0.21,6,6,6,1,1,0,1,3,1,EA,EF,SSF,No        
B07TSNC5C7,96069494249,Lawn & Patio,76675,1,5,10.99,10,10.99,10.99,2.5,4.15,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TSNC6LL,96069493655,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TSNC7QS,96069493693,Lawn & Patio,76675,1,5,14.95,10,14.95,14.95,3.38,5.62,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSNCKYW,96069494256,Lawn & Patio,76675,1,5,10.99,10,10.99,10.99,2.5,4.15,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TSNCLGG,96069493501,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSNCRBF,96069494195,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,2.5,4.3,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TSND1TD,96069493952,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSNDFZ8,96069493297,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSPD1HY,96069513049,Lawn & Patio,76675,1,10,20.58,20,20.58,20.58,3.55,6.64,0.2,0.5,2,12,7,1,4,0,4,2,1,EA,SF,SSF,No        
B07TSPD2S8,96069513018,Lawn and Garden,1282865,5,10,24.98,20,24.98,24.98,3.55,7.3,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TSPDBTZ,96069554134,Lawn & Patio,76675,1,7.5,21.42,15,21.42,21.42,3.38,6.59,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSPDN1R,96069492948,Lawn & Patio,76675,1,6.5,16.89,13,16.88,16.89,3.38,5.91,0.12,0.3,2,12,7,1,4,0,4,3,1,EA,SF,SSF,No        
B07TSPDSNV,96069513957,Lawn & Patio,76675,1,10,26.06,20,26.06,26.06,3.55,7.46,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TSPDVYJ,96069493785,Lawn & Patio,76675,1,6.5,17.8,13,17.8,17.8,3.38,6.05,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSPDZ94,96069493266,Lawn & Patio,76675,1,6.5,18.58,13,18.58,18.58,3.38,6.17,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TSPFJT1,96069513636,Lawn & Patio,76675,1,10,22.99,20,22.99,22.99,3.55,7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TSPGHP3,96069513469,Lawn & Patio,76675,1,10,24.93,20,24.93,24.93,3.55,7.29,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TSPGW8P,96069432715,Lawn & Patio,76675,1,12.5,25.99,25,25.99,25.99,3.38,7.28,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TTRV913,96069493631,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TTRVC4C,96069492856,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TTRVQRW,96069494270,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,2.5,4.3,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TTRVT4C,96069493143,Lawn & Patio,76675,1,5,13.99,10,13.99,13.99,3.38,5.48,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TTRVYQC,96069494003,Lawn & Patio,76675,1,5,11.18,10,11.18,11.18,3.38,5.06,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TTRW8QX,96069493310,Lawn & Patio,76675,1,5,13.97,10,13.97,13.97,3.38,5.48,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TTRWWZX,96069493525,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TTSTJKW,96069554103,Lawn & Patio,76675,1,7.5,11.99,15,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TTSVWPN,96069554097,Lawn and Garden,1070379,5,7.5,11.99,15,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TTSW8H7,96069514053,Lawn & Patio,76675,1,10,22.99,20,22.99,22.99,3.55,7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TTSWRGV,96069513971,Lawn & Patio,76675,1,10,22.99,20,22.99,22.99,3.55,7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TTSX27D,96069513926,Lawn and Garden,1377373,5,10,17.09,17.09,22.99,17.09,3.53,6.09,0.21,0.53,0.94,17.56,7.13,1,3,2,1,2,1,EA,SF,SSF,No        
B07TTSXY9S,96069513902,Lawn & Patio,76675,1,10,22.99,20,22.99,22.99,3.55,7,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TTSYRLW,96069432722,Lawn & Patio,76675,1,12.5,25.99,25,25.99,25.99,3.38,7.28,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TVSGWJ9,96069493969,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TVSGZC8,96069493082,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TVSGZWT,96069493303,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,SF,SSF,No        
B07TVSH8LL,96069493389,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TVSHH5Q,96069493464,Lawn & Patio,76675,1,5,13.93,10,13.93,13.93,3.38,5.47,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TVSHWNL,96069493440,Lawn & Patio,76675,1,5,14.93,10,14.93,14.93,3.38,5.62,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TVSJ382,96069492832,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,4,0,4,3,1,EA,SF,SSF,No        
B07TVSJ8N9,96069493860,Lawn and Garden,1332065,5,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TVSJNVG,96069493273,Lawn & Patio,76675,1,5,14.95,10,14.95,14.95,3.38,5.62,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TVSJY33,96069493044,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,SF,SSF,No        
B07TVSK3D6,96069492535,Lawn & Patio,76675,1,5,11.18,10,11.18,11.18,3.38,5.06,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,EF,SSF,No        
B07TVTHLPT,96069420781,Lawn & Patio,76675,1,9,35.21,18,35.21,35.21,5.8,11.08,1.12,2.8,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TVTKHMF,96069513117,Lawn & Patio,76675,1,10,19.99,20,19.99,19.99,3.55,6.55,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TVTKQHW,96069513391,Lawn & Patio,76675,1,10,27.24,20,27.24,27.24,3.55,7.64,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TVTL1Z5,96069512936,Lawn & Patio,76675,1,10,20.45,20,20.45,20.45,3.55,6.62,0.2,0.5,2,12,7,1,4,0,4,2,1,EA,SF,SSF,No        
B07TVTLK8W,96069420880,Home,76675,1,9,27.24,18,27.23,27.24,5.8,9.89,1.12,2.8,6,6,6,1,3,0,3,2,1,EA,SF,SSF,No        
B07TVTMW3X,96069432661,Lawn & Patio,76675,1,12.5,25.99,25,25.99,25.99,3.38,7.28,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWW7JY8,96069494164,Lawn & Patio,76675,1,5,11.58,10,11.58,11.58,2.5,4.24,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWW7QFW,96069492887,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,SF,SSF,No        
B07TWW7TV7,96069494287,Lawn & Patio,76675,1,5,10.99,10,10.99,10.99,2.5,4.15,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWW81T1,96069494171,Lawn & Patio,76675,1,5,11.58,10,11.58,11.58,2.5,4.24,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWW8888,96069494294,Lawn & Patio,76675,1,5,10.99,10,10.99,10.99,2.5,4.15,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWW8BCP,96069493013,Lawn & Patio,76675,1,5,11.99,10,11.98,11.99,3.38,5.18,0.12,0.3,2,12,7,1,4,0,4,3,1,EA,SF,SSF,No        
B07TWW8F32,96069493822,Lawn & Patio,76675,1,5,14.73,10,14.72,14.73,3.38,5.59,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TWW8HFN,96069492979,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TWW8V26,96069493259,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TWW8VN8,96069493112,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TWW91BP,96069494126,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TWX6KQ3,96069554158,Lawn & Patio,76675,1,7.5,14.99,15,14.99,14.99,3.38,5.63,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TWX7P8N,96069513483,Lawn & Patio,76675,1,10,19.99,20,19.99,19.99,3.55,6.55,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TWX7WMY,96069493938,Lawn and Garden,1319916,5,6.5,12.99,13,12.99,12.99,3.38,5.33,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TWX8ZHP,96069432685,Lawn & Patio,76675,1,12.5,25.99,25,25.99,25.99,3.38,7.28,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWX92N9,96069513087,Lawn & Patio,76675,1,10,21.14,20,21.14,21.14,3.55,6.72,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TWX92Z5,96069513445,Lawn & Patio,76675,1,10,20.99,20,20.99,20.99,3.55,6.7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TWX9FNY,96069420750,Home,76675,1,9,27.24,18,27.23,27.24,5.8,9.89,1.12,2.8,6,6,6,1,4,0,4,2,1,EA,SF,SSF,No        
B07TWXBVMY,96069432708,Lawn & Patio,76675,1,12.5,25.99,25,25.99,25.99,3.38,7.28,0.12,0.3,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TX2QYK1,96069699538,Home,76675,1,7.5,18.99,15,18.98,18.99,5.47,8.32,0,1,6,6,6,1,4,0,4,6,6,EA,SE,SON,No        
B07TXZ8PX2,96069494096,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TXZ8RFY,96069493983,Lawn & Patio,76675,1,5,14.95,10,14.95,14.95,3.38,5.62,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TXZ9GCT,96069492863,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TXZ9Q3B,96069492955,Lawn & Patio,76675,1,5,14.48,10,14.48,14.48,2.5,4.67,0.08,0.21,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07TXZ9ZVS,96069493471,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TXZB6V8,96069493877,Lawn & Patio,76675,1,5,15.59,10,15.59,15.59,3.38,5.72,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TXZB8JX,96069494058,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TXZBFKW,96069493617,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TXZBXFN,96069493341,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TY1B68K,96069554240,Lawn & Patio,76675,1,7.5,14.99,15,14.99,14.99,3.38,5.63,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TY1B7SJ,96069513261,Lawn & Patio,76675,1,10,20.4,20,20.4,20.4,3.55,6.61,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TY1BDXX,96069513810,Lawn & Patio,76675,1,10,24.98,20,24.98,24.98,3.55,7.3,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TY1BHN2,96069554073,Lawn & Patio,76675,1,7.5,15.45,15,15.45,15.45,3.38,5.7,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TY1C27G,96069513704,Lawn & Patio,76675,1,10,26.06,20,26.06,26.06,3.55,7.46,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TY1CJXB,96069493907,Lawn & Patio,76675,1,6.5,11.99,13,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TY1CNH5,96069420729,Lawn & Patio,76675,1,9,35.21,18,35.21,35.21,5.8,11.08,1.12,2.8,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ38VFT,96069494232,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,2.5,4.3,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ41KR3,96069493167,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZ41KR6,96069493709,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TZ44B6C,96069494201,Lawn & Patio,76675,1,5,10.99,10,10.99,10.99,2.5,4.15,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ44K69,96069492986,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZ44NL9,96069494010,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZ44Z3G,96069493754,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TZ452LS,96069493228,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZ45F5B,96069493211,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZ45GBR,96069494263,Lawn & Patio,76675,1,5,10.99,10,10.99,10.99,2.5,4.15,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ45JWR,96069494102,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TZ45SN7,96069494140,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TZ45Z7W,96069494188,Lawn & Patio,76675,1,5,11.58,10,11.58,11.58,2.5,4.24,0.08,0.21,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ52P25,96069513964,Lawn & Patio,76675,1,10,20.56,20,20.56,20.56,3.55,6.63,0.2,0.5,2,12,7,1,3,0,3,2,1,EA,SF,SSF,No        
B07TZ534H7,96069513568,Lawn & Patio,76675,1,10,28.27,20,28.27,28.27,3.55,7.79,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ55X1X,96069493426,Lawn & Patio,76675,1,6.5,11.99,13,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07TZ5679P,96069513858,Lawn & Patio,76675,1,10,21.14,20,21.14,21.14,3.55,6.72,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ567M4,96069513575,Lawn & Patio,76675,1,10,20.55,20,20.55,20.55,3.55,6.63,0.2,0.5,2,12,7,1,3,0,3,2,1,EA,SF,SSF,No        
B07TZ56BXJ,96069554226,Lawn & Patio,76675,1,7.5,20.53,15,20.53,20.53,3.38,6.46,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZ56G7Z,96069513759,Lawn & Patio,76675,1,10,21.09,20,21.09,21.09,3.55,6.71,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ56NJ8,96069513988,Lawn & Patio,76675,1,10,24.95,20,24.95,24.95,3.55,7.29,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ56XWN,96069514046,Lawn & Patio,76675,1,10,27.24,20,27.24,27.24,3.55,7.64,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZ57N8S,96069513506,Lawn & Patio,76675,1,10,21.14,20,21.14,21.14,3.55,6.72,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07TZP3ZJ1,96069492924,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZPLCTL,96069493280,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,3.38,5.64,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZPLCTZ,96069492900,Lawn & Patio,76675,1,5,10.29,10,10.28,10.29,3.38,4.92,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,SF,SSF,No        
B07TZPR22T,96069493778,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZPY2VF,96069514022,Lawn and Garden,1354978,5,10,17.48,17.48,22.99,17.48,3.52,6.14,0.2,0.51,0.75,17.8,7.17,1,4,1,3,2,1,EA,SF,SSF,No        
B07TZQ7HTL,96069513179,Lawn & Patio,76675,1,10,23.97,20,23.97,23.97,3.55,7.15,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07TZQN2DT,96069493365,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZQVW32,96069493396,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZR2CV2,96069493419,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZR3NJR,96069492719,Lawn and Garden,218904,5,5,8.99,10,8.99,8.99,2.5,3.85,0.08,0.21,6,6,6,1,2,0,2,3,1,EA,EF,SSF,No        
B07TZR6YYV,96069554189,Lawn & Patio,76675,1,7.5,16.99,15,16.99,16.99,3.38,5.93,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZR6YYW,96069554110,Lawn & Patio,76675,1,7.5,16.19,15,16.19,16.19,3.38,5.81,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZR7C9W,96069493433,Lawn & Patio,76675,1,5,14.97,10,14.97,14.97,3.38,5.63,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZRJFPQ,96069493099,Lawn and Garden,1373030,5,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07TZX5WJW,96069493723,Lawn & Patio,76675,1,6.5,11.99,13,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07VMV1BJH,96069512844,Lawn & Patio,76675,1,10,19.99,20,19.99,19.99,3.55,6.55,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07VR7DBSC,96069420767,Home,76675,1,9,24.75,18,24.75,24.75,5.8,9.51,1.12,2.8,6,6,6,1,1,0,1,2,1,EA,SF,SSF,No        
B07VRRN8GN,96069513186,Lawn & Patio,76675,1,10,19.99,20,19.99,19.99,3.55,6.55,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07VSB1D4Q,96069420873,Home,76675,1,9,27.24,18,27.23,27.24,5.8,9.89,1.12,2.8,6,6,6,1,3,0,3,2,1,EA,SF,SSF,No        
B07VSB5L98,96069420910,Home,76675,1,9,27.24,18,27.23,27.24,5.8,9.89,1.12,2.8,6,6,6,1,3,0,3,2,1,EA,SF,SSF,No        
B07VSB667Q,96069434016,Home,76675,1,9.5,26.11,19,26.1,26.11,5.47,9.39,0,1,6,6,6,1,2,0,2,2,1,EA,SF,SSF,No        
B07VSTFMV6,96069494027,Lawn & Patio,76675,1,5,11.59,10,11.59,11.59,3.38,5.12,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07VVFMJVN,96069513735,Lawn & Patio,76675,1,10,27.67,20,27.67,27.67,3.55,7.7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07VVS44PS,96069513933,Lawn & Patio,76675,1,10,27.69,20,27.69,27.69,3.55,7.7,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07VVT44SM,96069513629,Lawn & Patio,76675,1,10,22.99,20,22.99,22.99,3.55,7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07VWLRLGK,96069513766,Lawn & Patio,76675,1,10,19.7,20,19.7,19.7,3.55,6.51,0.2,0.5,2,12,7,1,3,0,3,2,1,EA,SF,SSF,No        
B07VWSLQJT,96069513780,Lawn & Patio,76675,1,10,26.06,20,26.06,26.06,3.55,7.46,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07VWXHDY4,96069513872,Lawn and Garden,1353240,5,10,20.99,20,20.99,20.99,3.55,6.7,0.2,0.5,2,12,7,1,2,0,2,2,1,EA,SF,SSF,No        
B07VX9RZ9D,96069513742,Lawn and Garden,1368989,5,10,26.06,20,26.06,26.06,3.55,7.46,0.2,0.5,2,12,7,1,1,0,1,2,1,EA,SF,SSF,No        
B07VY7VD8X,96069492931,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07VY7VJS4,96069493488,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
B07VY7VN9W,96069493006,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,2.5,4.76,0.08,0.21,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07VY7VTBZ,96069493549,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07VY7VVGF,96069493372,Lawn & Patio,76675,1,5,15.07,10,15.07,15.07,2.5,4.76,0.08,0.21,6,6,6,1,1,0,1,3,1,EA,SF,SSF,No        
B07VY7VXD3,96069493242,Lawn & Patio,76675,1,5,17.55,10,17.55,17.55,3.38,6.01,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07VY7W3ZD,96069493679,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,SF,SSF,No        
B07VY7W4MT,96069493068,Lawn & Patio,76675,1,5,10.3,10,10.3,10.3,3.38,4.93,0.12,0.3,2,12,7,1,3,0,3,3,1,EA,SF,SSF,No        
B07VY7W5D7,96069493624,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07VY7W8BF,96069493686,Lawn & Patio,76675,1,5,11.99,10,11.99,11.99,3.38,5.18,0.12,0.3,2,12,7,1,1,0,1,3,1,EA,SF,SSF,No        
B07VY7W993,96069493815,Lawn & Patio,76675,1,6.5,13.93,13,13.93,13.93,3.38,5.47,0.12,0.3,2,12,7,1,2,0,2,3,1,EA,SF,SSF,No        
